staff_id,first_name,last_name,full_name,gender,age,contact_number,role,department,specialization,qualification,years_experience,shift,hospital_id,hospital_name,city,governorate,on_leave
2210575d-be87-4c97-8915-77372c61957f,Nadia,Hassan,"Nadia, Hassan",Female,-40,01054974211,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
beee6ca7-bc47-49ba-9784-3d4ef7a23dfc,Leen,Farag,"Leen, Farag",Female,3,01149204214,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
ae95f6af-b05f-4f6e-9ab0-0a0ecaee3cd4,Mohab,Elshamy,"Mohab, Elshamy",Male,-45,01096768053,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
7406a6a0-f666-4e54-9abc-78170e251e7a,Sami,Saleh,"Sami, Saleh",Male,4,01530770077,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
3c5d064a-c69d-4b08-8996-28089ff735a0,Reem,Hafez,"Reem, Hafez",Female,-70,01149401542,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
1cea50bc-cc54-4db5-a5f4-bd2bb07e242f,Riad,El-Far,"Riad, El-Far",Male,-67,01265453450,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
c3fa8db1-8017-4cd1-9aa7-bdb620c7ce96,Ahmed,Amer,"Ahmed, Amer",Male,18,01199486391,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
95c1e189-b334-4c2e-a0dc-c2222dc0f6a8,Lamis,El-Far,"Lamis, El-Far",Female,9,01018104180,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
2825ea54-e513-4968-b2a2-e050a0d35422,Amal,Abd El-Rahim,"Amal, Abd El-Rahim",Female,25,01513212982,Nurse,General,General Nurse,BSc Nursing,1,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,True
85ccf21a-386b-46f8-83a4-69efac168eb9,Ashraf,Atef,"Ashraf, Atef",Male,3,01190521776,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
fc6cb69e-2766-4efb-a87c-c9c58dd1d0f7,Samia,Abdel Hamid,"Samia, Abdel Hamid",Female,-71,01133778362,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,True
675c5a34-48bf-469c-8985-7a1065292a26,Shorouk,Metwally,"Shorouk, Metwally",Female,18,01047345533,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
150d0a1a-a1cf-4331-8a74-adf13fff9930,Dina,Elshazly,"Dina, Elshazly",Female,17,01233004255,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
a41d72e3-5150-40df-8fa7-d5e39b305067,Mariam,Shawky,"Mariam, Shawky",Female,-38,01142924920,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
61b4c590-8bed-4805-bfd1-06add291ba77,Mahdy,Mahmoud,"Mahdy, Mahmoud",Male,22,01212279147,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,True
432429ce-f3a9-4825-9f2f-ef9bb8c2b35a,Nazih,El-Kholy,"Nazih, El-Kholy",Male,-29,01270090018,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
70bec855-83ec-4ef0-ba6a-f93549f3fe94,Waheed,El-Shazly,"Waheed, El-Shazly",Male,-43,01568754630,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
52013d78-8790-412e-a599-99c0d6bce4aa,Adham,Darwish,"Adham, Darwish",Male,11,01141404656,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
3e6e161f-dfd3-4a32-9449-b906c2129dbb,Seif,Hammam,"Seif, Hammam",Male,-53,01514488194,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
2022040f-9ec5-40dc-82cb-e03e80a773a1,Saif,Abd El-Hamid,"Saif, Abd El-Hamid",Male,-33,01173246107,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
d8a0466d-b930-4d6b-a706-af39409c0ded,Maha,El-Far,"Maha, El-Far",Female,-64,01171063732,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
af73be0a-b4ca-4b65-a998-6205d2ed6aa7,Ziyad,Shawky,"Ziyad, Shawky",Male,-30,01165832212,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
fdcc6680-def5-4258-be9d-ba68526c920d,Tayseer,Gamal,"Tayseer, Gamal",Male,-53,01059743967,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
d188c966-cf1f-42b6-9873-d0b9c1307ccf,Tasneem,Abdelrazek,"Tasneem, Abdelrazek",Female,-66,01294205279,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
bf5ad2fa-1a5e-42dc-8db1-98c604803c30,Bassam,Samer,"Bassam, Samer",Male,-30,01558501470,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
1d0b643f-db9d-41d7-ab2a-1ca35deb452a,Dalia,Taha,"Dalia, Taha",Female,-53,01518404340,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
4eca6e24-410a-4243-875a-803dcf4135a9,Samarah,Abd El-Kader,"Samarah, Abd El-Kader",Female,-73,01088980021,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
2b8e1d72-6729-4e86-a9d1-35b6765b4b5c,Dina,Saad,"Dina, Saad",Female,-58,01222508769,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
4bcc178a-e33f-417b-98bf-639993d6c009,Bishoy,Naguib,"Bishoy, Naguib",Male,-47,01523057191,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
f21059f8-abc2-4ca6-be02-bb76e0ebf258,Sultan,Abdallah,"Sultan, Abdallah",Male,-31,01123372748,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
b25c089e-c847-4ccc-8d0f-6400691588e6,Hady,Abd El-Moneim,"Hady, Abd El-Moneim",Male,-37,01015512238,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
e07dc77d-a759-4873-a8f2-b51c7547227e,Nesma,Abdel Latif,"Nesma, Abdel Latif",Female,23,01258719183,Nurse,General,General Nurse,BSc Nursing,1,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
1cbcb789-10f8-49a3-bf08-6c2b6b889f17,Fatima,Sultan,"Fatima, Sultan",Female,-23,01235943085,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
c6fa0409-2d24-41a7-9793-732cb59f62b7,Haitham,Fikry,"Haitham, Fikry",Male,-49,01547759324,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
4791cdbe-a1cd-4d0a-9c44-2f1dbef93667,Hossam,El-Hadary,"Hossam, El-Hadary",Male,-31,01522692579,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
ccf6e1ee-3938-4fda-b846-341782ddd362,Ghada,Metwalli,"Ghada, Metwalli",Female,-39,01280270768,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
ff897fff-6b57-4f60-8324-53c2fe04970c,Mahmoudi,Badawy,"Mahmoudi, Badawy",Male,-17,01564467005,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
14b4fa92-c0f4-4872-a0dc-7c1236c497ba,Nouhaila,Abdel Monem,"Nouhaila, Abdel Monem",Female,-71,01245333363,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
c06068e7-e832-4f51-b132-159e5181b91f,Nada,Naguib,"Nada, Naguib",Female,13,01566084739,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
c5f2236a-dbd7-4437-9c9d-315fa3714d30,Siham,Naguib,"Siham, Naguib",Female,-27,01019973233,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
0ffdedfd-2565-4a94-ba8a-39372f53dd0a,Osama,Zakaria,"Osama, Zakaria",Male,-18,01251286037,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
1529c77c-9f4c-4f44-ac03-1fb1e4538a6a,Ezz,El-Beltagy,"Ezz, El-Beltagy",Male,-60,01276408135,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
2ac92925-1710-42aa-8ace-8172b42a3820,Ahmad,Sabry,"Ahmad, Sabry",Male,-36,01592151322,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
6aa87194-f8e1-45bb-bbec-1a7a69bb4ef9,Shady,Hassan,"Shady, Hassan",Male,-42,01244922004,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,True
c539a616-9923-4a9d-a015-faba2ecfd1c2,Nour,Arafa,"Nour, Arafa",Female,-22,01192916959,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
93cd79d8-b729-4b52-9318-f3548af294de,Mina,Abdelrahman,"Mina, Abdelrahman",Male,12,01079572834,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
091f4c72-ec2b-453e-8cef-41dde52f1631,Sherine,Abdelkader,"Sherine, Abdelkader",Male,8,01050556723,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
93533809-c200-4e7c-8f62-8622707ea972,Shimaa,Mahmoud,"Shimaa, Mahmoud",Female,-21,01574790821,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
69a25b4b-f9ed-43a5-a410-1e216d338de2,Fares,Ibrahim,"Fares, Ibrahim",Male,10,01147787021,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
97bc054a-ded9-4de3-8af2-b4c2c5899f72,Sami,Akhmed,"Sami, Akhmed",Male,-27,01542965240,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
4ec7956a-fa70-489f-b0db-e720622ab40a,Ehab,Abd El-Nasser,"Ehab, Abd El-Nasser",Male,-41,01252410576,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
746968df-1b0f-4121-a09d-1148d7e0cab4,Anouar,Gad,"Anouar, Gad",Male,-67,01066136978,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
a75f052c-fdc7-4e06-a2a6-d5f8b789b980,Ramy,Mahmoud,"Ramy, Mahmoud",Male,-24,01270138191,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
eddbe59d-e1b3-42fe-abbe-b506c543f99e,Hesham,Abdelhadi,"Hesham, Abdelhadi",Male,-54,01260081844,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
4ea44d4b-1ed0-4f1e-a835-087842e05351,Kareem,El-Kholy,"Kareem, El-Kholy",Male,-36,01192434406,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
437bfeb7-a555-4ec8-a65d-b56a09e67184,Seif,Dawoud,"Seif, Dawoud",Male,16,01054016565,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
e2fe609f-7691-4d42-b1d7-351ab9e86b65,Walid,Botros,"Walid, Botros",Male,-68,01222116198,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
571bd8e7-104d-4481-be48-ea18616e4573,Seif,Saad,"Seif, Saad",Male,-52,01050415517,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
f3276bf9-5687-43c8-9dea-59d4c21363d5,Abdelrahman,Youssef,"Abdelrahman, Youssef",Male,8,01264296174,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
3a3c3636-4a02-4966-b2ad-4d5f95e0738d,Walaa,El-Baz,"Walaa, El-Baz",Female,-71,01093438045,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
98fd54b3-79fa-44f0-972b-1e987f1237e5,Waleed,El-Din,"Waleed, El-Din",Male,-62,01586320623,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
8599d431-12c2-44d2-9d16-d121fe157127,Tarek,El-Beltagy,"Tarek, El-Beltagy",Male,-70,01587140599,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
7bdfe167-0845-4e09-ba65-e4852ca9af28,Wael,Mostafa,"Wael, Mostafa",Male,22,01557355921,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
e58407eb-0dbf-4d07-bddf-fb3c4283defb,Dalida,Abd El-Kader,"Dalida, Abd El-Kader",Female,15,01082949742,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
c71ffcf9-d259-4b08-a8e3-bb16c7371d4f,Imad,Abu Bakr,"Imad, Abu Bakr",Male,-16,01231339151,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
d40f9ab5-5004-4d00-8061-c275f643f1f4,Tarek,Akhmed,"Tarek, Akhmed",Male,-24,01030188373,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
fac13dda-d4cf-43d3-b491-b67e4a03c722,Sherif,El-Masry,"Sherif, El-Masry",Male,11,01254835025,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
2998e4a0-0615-4e43-8c07-fb2f71dcea63,Hana,Makram,"Hana, Makram",Female,-26,01171959571,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
83797b2f-a3b8-4639-a5cf-de5b2d50cfa1,Amani,Mokhtar,"Amani, Mokhtar",Female,-36,01527431355,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,True
a096a81e-16a6-4d20-9db8-29ed563fb090,Wael,Gad,"Wael, Gad",Male,-15,01586224830,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
ffe0a0ea-25a6-4b26-b151-bb5dd6fd15ad,Magda,Shaban,"Magda, Shaban",Female,0,01541539513,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
3821e1c5-5eb4-4bd1-ab6f-cfdf4422d1fe,Bassel,Azzam,"Bassel, Azzam",Male,-39,01192088715,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
393193c3-f253-4f10-8354-8a24865d5d04,Nour,Abdel Salam,"Nour, Abdel Salam",Female,17,01137069411,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
5811390b-62a5-4e88-8da1-8fd4558bdc55,Abbas,El-Taher,"Abbas, El-Taher",Male,-53,01279855247,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
654146ba-9b9e-4071-a845-a0a18f11fd42,Bishoy,Abdel Nabi,"Bishoy, Abdel Nabi",Male,19,01567454340,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
5dda3c6b-2e7b-43ee-af63-62e0cdf12d42,Jana,Abdel Latif,"Jana, Abdel Latif",Female,-53,01126073166,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
82372f63-0731-41f9-9510-e1ebbcc2ae31,Aya,Abd El-Hamid,"Aya, Abd El-Hamid",Female,-64,01285644359,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
36d57580-027f-407f-94ee-e1beb8b57594,Mostafa,Gerges,"Mostafa, Gerges",Male,-55,01223377871,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
bbff737a-9907-4942-839c-060babaf50b2,Jihan,Ahmed,"Jihan, Ahmed",Female,7,01035241380,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
71ea1a18-65d3-4012-b5a6-28b959302096,Farida,Abd El-Moneim,"Farida, Abd El-Moneim",Female,15,01197958814,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
812d2828-6177-4b21-9a46-34ddcaa6cfe1,Abir,Mohsen,"Abir, Mohsen",Female,-32,01169942860,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
bdd797c5-92f1-471c-bf57-8a60333153ed,Galal,Fouad,"Galal, Fouad",Male,-62,01515352023,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
458efa8e-6fcb-49ed-a1a0-22a0192d61ad,Jihan,El-Beltagy,"Jihan, El-Beltagy",Female,-48,01140746480,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
97f4a755-329b-4a0f-8085-fe61677d915f,Bilal,Hisham,"Bilal, Hisham",Male,23,01174579424,Nurse,General,General Nurse,BSc Nursing,1,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
38361cbb-cb11-47d2-9c9e-c8ee3d5ec839,Hazem,Abdel Salam,"Hazem, Abdel Salam",Male,-32,01146324328,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
a6173106-6c6b-4f9a-bc99-16577b05426b,Fares,Aziz,"Fares, Aziz",Male,-38,01099395172,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
bbbf8b70-c61d-4ec3-a4a0-31d4a9fcf5c4,Farah,Abdelrahman,"Farah, Abdelrahman",Female,-18,01518937597,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
185df359-fc07-4a4f-9daf-791d09d1ef37,Leen,Hafez,"Leen, Hafez",Female,16,01235453225,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
94893fcd-4d2b-4846-b4f5-4607c1ac30b5,Zeina,Hamdy,"Zeina, Hamdy",Female,-22,01160068452,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
daf9a791-863d-43a8-95bc-9fcb3c0ca481,Anouar,Mokhtar,"Anouar, Mokhtar",Male,-28,01192830335,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
72303a32-ff2c-4f81-bec9-947922f86820,Galal,El-Kholy,"Galal, El-Kholy",Male,-73,01540197759,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
de248c46-adaf-409a-854a-5a4c7809fbe5,Ahmad,Mohsen,"Ahmad, Mohsen",Male,-74,01137206050,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
203f711b-32db-43ca-aeb6-0daa3365add0,Malika,Mostafa,"Malika, Mostafa",Female,-73,01587276130,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
7f3a34a9-6a90-4164-8e01-c1be82d87d9c,Gamal,Othman,"Gamal, Othman",Male,-40,01183921250,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
9475f56b-1c9f-4b34-b647-6da1aae7ba06,Ali,Hamouda,"Ali, Hamouda",Male,-66,01575221217,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
67404ebf-0fe1-4c78-823c-db8586b7e68f,Doaa,El-Sayed,"Doaa, El-Sayed",Male,-15,01278097502,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
67edc118-cb66-4b7e-9ccd-45b7f86c91ab,Suha,Fathy,"Suha, Fathy",Female,-36,01074308783,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
df5433ce-e1d7-4964-a7cb-86689f200d5a,Basma,Darwish,"Basma, Darwish",Female,3,01567336444,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
ec17a396-0357-480a-9125-5692a0776b7d,Maryam,Amer,"Maryam, Amer",Female,13,01522325175,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
fdc79cf9-c49d-435d-8733-6969cbdc3f32,Basma,El-Din,"Basma, El-Din",Female,-40,01191839568,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
d078a7ce-8607-481a-a0c9-a8c7b1c76280,Huda,Khaled,"Huda, Khaled",Female,-29,01263314237,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
5a488b25-c753-4b1c-815a-18f24b625f71,Fatima,Hamouda,"Fatima, Hamouda",Female,-59,01168509126,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
5f1428f6-3363-47dd-8904-91775384f922,Maher,Elsayed,"Maher, Elsayed",Male,9,01275480885,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
820e6a12-c9ee-4129-855d-0047c5bd56d4,Hend,Abdel Latif,"Hend, Abdel Latif",Female,11,01523110103,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
1039955e-96b8-4755-828d-a5baabeddc3e,Ghada,Salah,"Ghada, Salah",Female,-31,01517321905,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
c73795ed-1003-4b3f-9460-deb681e3a18a,Zahra,Abdel Raouf,"Zahra, Abdel Raouf",Female,6,01073501879,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
65bdb484-34d0-4259-9529-9ddb9faab7cd,Mostafa,Attia,"Mostafa, Attia",Male,15,01127574985,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
8f5c8b48-549e-4848-a26d-b19a7e0a57b5,Belal,Khaled,"Belal, Khaled",Male,17,01113234811,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
126858c2-56c9-4018-972d-3636d39e77fe,Marwa,Hafez,"Marwa, Hafez",Female,-57,01116979084,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
76717cc7-c296-4c85-a94e-ed573f12d743,Marwan,Soliman,"Marwan, Soliman",Male,-63,01050934555,Nurse,General,General Nurse,BSc Nursing,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
0cdfac4c-e689-4308-bc63-3d0377b30375,Galal,El-Sayed,"Galal, El-Sayed",Male,-65,01179758585,Nurse,General,General Nurse,BSc Nursing,0,Morning,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
1fb1c695-6615-426d-93df-1727b068de3f,Yahya,Hafez,"Yahya, Hafez",Male,-47,01137002041,Nurse,General,General Nurse,BSc Nursing,0,Night,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
001571bf-9b41-4d86-a0af-336fb1b3da7d,Shaimaa,Younis,"Shaimaa, Younis",Female,8,01081037262,Pharmacist,Pharmacy,Pharmacist,BSc Pharmacy,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
026c2edb-b6b4-406a-959a-a1f7b3b7b877,Jana,Farrag,"Jana, Farrag",Female,-47,01175481869,Pharmacist,Pharmacy,Pharmacist,BSc Pharmacy,0,Evening,6192c088-d426-4375-a99a-090ae70815e7,,Qena,Qena,False
